ITEM_SEQ,ITEM_NAME,PRINT,DRUG_SHAPE,COLOR,TYPE,LINE,TOKENIZED
199600977,안국세파클러캡슐,AGCFC250mg,장방형,하양 남색,경질캡슐,없음,ㅇㅏㄴㄱㅜㄱㅅㅔ*ㅍㅏ*ㅋㅡㄹㄹㅓ*ㅋㅐㅂㅅㅠㄹ
199600973,칼트리올연질캡슐,AG,타원형,노랑,연질캡슐,없음,ㅋㅏㄹㅌㅡ*ㄹㅣ*ㅇㅗㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199602713,칼반정50밀리그램,LG K50,원형,하양,정제,없음,ㅋㅏㄹㅂㅏㄴㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199600328,바로닉신정125밀리그램,CGPBN,원형,하양,정제,없음,ㅂㅏ*ㄹㅗ*ㄴㅣㄱㅅㅣㄴㅈㅓㅇ125ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199602862,바이오제정,BIO,장방형,초록,정제,없음,ㅂㅏ*ㅇㅣ*ㅇㅗ*ㅈㅔ*ㅈㅓㅇ
199602635,휴온스아스코르브산정500mg,500,원형,하양,정제,없음,ㅎㅠ*ㅇㅗㄴㅅㅡ*ㅇㅏ*ㅅㅡ*ㅋㅗ*ㄹㅡ*ㅂㅡ*ㅅㅏㄴㅈㅓㅇ500mg
199602440,베락스캡슐,CHO-ACHO-AVeraxVerax,장방형,하양,경질캡슐,없음,ㅂㅔ*ㄹㅏㄱㅅㅡ*ㅋㅐㅂㅅㅠㄹ
199601331,겔타제정,GTS,장방형,하양,정제,-,ㄱㅔㄹㅌㅏ*ㅈㅔ*ㅈㅓㅇ
199600370,일동초산미데카마이신정,IDC,장방형,주황,정제,- -,ㅇㅣㄹㄷㅗㅇㅊㅗ*ㅅㅏㄴㅁㅣ*ㄷㅔ*ㅋㅏ*ㅁㅏ*ㅇㅣ*ㅅㅣㄴㅈㅓㅇ
199603129,코러스프레드니솔론정5밀리그람,Krs.PS,원형,하양,정제,없음,ㅋㅗ*ㄹㅓ*ㅅㅡ*ㅍㅡ*ㄹㅔ*ㄷㅡ*ㄴㅣ*ㅅㅗㄹㄹㅗㄴㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199601497,마이란정,UNITEDMYR,원형,하양,정제,-,ㅁㅏ*ㅇㅣ*ㄹㅏㄴㅈㅓㅇ
199600572,아미콜린연질캡슐,아미콜린,장방형,갈색 주황,연질캡슐,없음,ㅇㅏ*ㅁㅣ*ㅋㅗㄹㄹㅣㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199602454,펠돈티정,YPT,원형,하양,정제,없음,ㅍㅔㄹㄷㅗㄴㅌㅣ*ㅈㅓㅇ
199601642,레독신캡슐,RDXRDX,장방형,초록,정제,없음,ㄹㅔ*ㄷㅗㄱㅅㅣㄴㅋㅐㅂㅅㅠㄹ
199602716,칼반정100밀리그램,LGK100,원형,하양,정제,-,ㅋㅏㄹㅂㅏㄴㅈㅓㅇ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199602310,파비스염산메클리진정,150KHPC,원형,주황,정제,-,ㅍㅏ*ㅂㅣ*ㅅㅡ*ㅇㅕㅁㅅㅏㄴㅁㅔ*ㅋㅡㄹㄹㅣ*ㅈㅣㄴㅈㅓㅇ
199601338,아스타펜정325밀리그람,ATP,장방형,하양,정제,-,ㅇㅏ*ㅅㅡ*ㅌㅏ*ㅍㅔㄴㅈㅓㅇ325ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199601337,아스타펜정160밀리그람,ATP,원형,하양,정제,-,ㅇㅏ*ㅅㅡ*ㅌㅏ*ㅍㅔㄴㅈㅓㅇ160ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199601062,디스트린캡슐,JRPDIST50,장방형,노랑,경질캡슐,없음,ㄷㅣ*ㅅㅡ*ㅌㅡ*ㄹㅣㄴㅋㅐㅂㅅㅠㄹ
199602029,메록신정,NSP 100,원형,하양,정제,없음,ㅁㅔ*ㄹㅗㄱㅅㅣㄴㅈㅓㅇ
199602031,그루타민정500밀리그램,NS,원형,하양,정제,없음,ㄱㅡ*ㄹㅜ*ㅌㅏ*ㅁㅣㄴㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199602404,위더스세파클러캡슐250밀리그람,HBPCFL,장방형,하양 보라,경질캡슐,없음,ㅇㅟ*ㄷㅓ*ㅅㅡ*ㅅㅔ*ㅍㅏ*ㅋㅡㄹㄹㅓ*ㅋㅐㅂㅅㅠㄹ250ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199601724,진투스연질캡슐,SKJTS,타원형,자주,연질캡슐,없음,ㅈㅣㄴㅌㅜ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199602199,라닉스정150밀리그램,RX,원형,하양,정제,없음,ㄹㅏ*ㄴㅣㄱㅅㅡ*ㅈㅓㅇ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701271,가스토텍정,JRPG20,원형,하양,정제,-,ㄱㅏ*ㅅㅡ*ㅌㅗ*ㅌㅔㄱㅈㅓㅇ
199704687,이튼큐정,CKD,원형,주황,정제,없음,ㅇㅣ*ㅌㅡㄴㅋㅠ*ㅈㅓㅇ
199704612,하나인산코데인정,HC,원형,하양,정제,-,ㅎㅏ*ㄴㅏ*ㅇㅣㄴㅅㅏㄴㅋㅗ*ㄷㅔ*ㅇㅣㄴㅈㅓㅇ
199700557,레녹스정,IDLNX,원형,분홍,정제,-,ㄹㅔ*ㄴㅗㄱㅅㅡ*ㅈㅓㅇ
199701018,비코렉스연질캡슐,B-COREX,장방형,갈색,연질캡슐,없음,ㅂㅣ*ㅋㅗ*ㄹㅔㄱㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199700380,개비콘에스정,YUYU GST,원형,하양,정제,없음,ㄱㅐ*ㅂㅣ*ㅋㅗㄴㅇㅔ*ㅅㅡ*ㅈㅓㅇ
199702126,푸로페날정20밀리그램,NS N,원형,하양,정제,없음,ㅍㅜ*ㄹㅗ*ㅍㅔ*ㄴㅏㄹㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199700334,푸로스탈엘서방정,TZ326,원형,하양,정제,없음,ㅍㅜ*ㄹㅗ*ㅅㅡ*ㅌㅏㄹㅇㅔㄹㅅㅓ*ㅂㅏㅇㅈㅓㅇ
199701147,캘코트정6밀리그람,6,원형,하양,정제,+,ㅋㅐㄹㅋㅗ*ㅌㅡ*ㅈㅓㅇ6ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199701154,디아미크롱정,SERVIER,원형,하양,정제,+,ㄷㅣ*ㅇㅏ*ㅁㅣ*ㅋㅡ*ㄹㅗㅇㅈㅓㅇ
199703010,초당아스피린장용정100mg,AS CD,원형,하양,정제,없음,ㅊㅗ*ㄷㅏㅇㅇㅏ*ㅅㅡ*ㅍㅣ*ㄹㅣㄴㅈㅏㅇㅇㅛㅇㅈㅓㅇ100mg
199701129,네오본연질캡슐0.25마이크로그램,NEB,타원형,노랑,연질캡슐,없음,ㄴㅔ*ㅇㅗ*ㅂㅗㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ0.25ㅁㅏ*ㅇㅣ*ㅋㅡ*ㄹㅗ*ㄱㅡ*ㄹㅐㅁ
199701352,피륵산캡슐,PXNPXN,장방형,빨강,경질캡슐,없음,ㅍㅣ*ㄹㅡㄱㅅㅏㄴㅋㅐㅂㅅㅠㄹ
199701172,에이프로젠알마게이트정,ΛPG A,장방형,하양,정제,없음,ㅇㅔ*ㅇㅣ*ㅍㅡ*ㄹㅗ*ㅈㅔㄴㅇㅏㄹㅁㅏ*ㄱㅔ*ㅇㅣ*ㅌㅡ*ㅈㅓㅇ
199702839,하원탈니플루메이트정,hw25,원형,주황,정제,없음,ㅎㅏ*ㅇㅝㄴㅌㅏㄹㄴㅣ*ㅍㅡㄹㄹㅜ*ㅁㅔ*ㅇㅣ*ㅌㅡ*ㅈㅓㅇ
199701185,프로스테임연질캡슐,CGPPS,장방형,갈색 진한,연질캡슐,없음,ㅍㅡ*ㄹㅗ*ㅅㅡ*ㅌㅔ*ㅇㅣㅁㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199704619,엠에스알서방정30밀리그램,HN30,원형,보라,정제,없음,ㅇㅔㅁㅇㅔ*ㅅㅡ*ㅇㅏㄹㅅㅓ*ㅂㅏㅇㅈㅓㅇ30ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199704618,엠에스알서방정10밀리그램,HN10,원형,주황,정제,없음,ㅇㅔㅁㅇㅔ*ㅅㅡ*ㅇㅏㄹㅅㅓ*ㅂㅏㅇㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701953,알트론정,YI 34,원형,하양,정제,-,ㅇㅏㄹㅌㅡ*ㄹㅗㄴㅈㅓㅇ
199701385,셀마겐정,MKSM,장방형,하양,정제,없음,ㅅㅔㄹㅁㅏ*ㄱㅔㄴㅈㅓㅇ
199700038,테나시드캡슐,SPTENACID,장방형,노랑 초록,경질캡슐,없음,ㅌㅔ*ㄴㅏ*ㅅㅣ*ㄷㅡ*ㅋㅐㅂㅅㅠㄹ
199702814,영풍칼리크레인정25단위,YPF,원형,빨강,정제,없음,ㅇㅕㅇㅍㅜㅇㅋㅏㄹㄹㅣ*ㅋㅡ*ㄹㅔ*ㅇㅣㄴㅈㅓㅇ25ㄷㅏㄴㅇㅟ*
199701662,액트데이연질캡슐,SJATD,장방형,갈색,연질캡슐,없음,ㅇㅐㄱㅌㅡ*ㄷㅔ*ㅇㅣ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199701989,에프라닐정,,원형,하양,정제,-,ㅇㅔ*ㅍㅡ*ㄹㅏ*ㄴㅣㄹㅈㅓㅇ
199702352,도스민정,HANA,원형,하양,정제,없음,ㄷㅗ*ㅅㅡ*ㅁㅣㄴㅈㅓㅇ
199702353,미토카정,HNMT,장방형,하양,정제,- -,ㅁㅣ*ㅌㅗ*ㅋㅏ*ㅈㅓㅇ
199702351,바시로바정,HNBCL,원형,파랑,정제,없음,ㅂㅏ*ㅅㅣ*ㄹㅗ*ㅂㅏ*ㅈㅓㅇ
199701035,금원연질캡슐,KUMWON,장방형,노랑 갈색,연질캡슐,없음,ㄱㅡㅁㅇㅝㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199701931,비퀴올캅셀,BCVIQ,장방형,연두 초록,경질캡슐,없음,ㅂㅣ*ㅋㅟ*ㅇㅗㄹㅋㅏㅂㅅㅔㄹ
199701916,란시드캡슐,LCDLCD,장방형,하양,경질캡슐,없음,ㄹㅏㄴㅅㅣ*ㄷㅡ*ㅋㅐㅂㅅㅠㄹ
199702297,로부펜정,LT,원형,하양,정제,-,ㄹㅗ*ㅂㅜ*ㅍㅔㄴㅈㅓㅇ
199702138,메라니텍정10밀리그램,NELSON 10,원형,하양,정제,없음,ㅁㅔ*ㄹㅏ*ㄴㅣ*ㅌㅔㄱㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199700940,파목클정,D-W PM,타원형,하양,정제,-,ㅍㅏ*ㅁㅗㄱㅋㅡㄹㅈㅓㅇ
199701349,이트린캡슐,이트린이트린,장방형,노랑 주황,경질캡슐,없음,ㅇㅣ*ㅌㅡ*ㄹㅣㄴㅋㅐㅂㅅㅠㄹ
199701548,삼남에날라프릴정10밀리그람,EN,원형,하양,정제,-,ㅅㅏㅁㄴㅏㅁㅇㅔ*ㄴㅏㄹㄹㅏ*ㅍㅡ*ㄹㅣㄹㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199701545,돔펠엠정,M,원형,하양,정제,없음,ㄷㅗㅁㅍㅔㄹㅇㅔㅁㅈㅓㅇ
199701896,마이세스-에스캡슐,MSS,장방형,노랑,경질캡슐,없음,ㅁㅏ*ㅇㅣ*ㅅㅔ*ㅅㅡ*-ㅇㅔ*ㅅㅡ*ㅋㅐㅂㅅㅠㄹ
199701894,프록스코정,PX,원형,하양,정제,없음,ㅍㅡ*ㄹㅗㄱㅅㅡ*ㅋㅗ*ㅈㅓㅇ
199701883,포텐정,POTEN,원형,하양,정제,없음,ㅍㅗ*ㅌㅔㄴㅈㅓㅇ
199701252,알란돌정,BP,원형,분홍,정제,없음,ㅇㅏㄹㄹㅏㄴㄷㅗㄹㅈㅓㅇ
199702842,가비스정,hw21,원형,하양,정제,없음,ㄱㅏ*ㅂㅣ*ㅅㅡ*ㅈㅓㅇ
199700584,지스톨정,WU 11,원형,하양,정제,없음,ㅈㅣ*ㅅㅡ*ㅌㅗㄹㅈㅓㅇ
199702840,하원니코란딜정,hw41,원형,하양,정제,없음,ㅎㅏ*ㅇㅝㄴㄴㅣ*ㅋㅗ*ㄹㅏㄴㄷㅣㄹㅈㅓㅇ
199700477,바크락스정200밀리그램,VACRAX200 V,원형,파랑,정제,없음,ㅂㅏ*ㅋㅡ*ㄹㅏㄱㅅㅡ*ㅈㅓㅇ200ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199702230,우리들세프라딘수화물캡슐500mg,SUDOSUDOCFR500CFR500,장방형,노랑 주황,경질캡슐,없음,ㅇㅜ*ㄹㅣ*ㄷㅡㄹㅅㅔ*ㅍㅡ*ㄹㅏ*ㄷㅣㄴㅅㅜ*ㅎㅘ*ㅁㅜㄹㅋㅐㅂㅅㅠㄹ500mg
199702233,우리들세프라딘수화물캡슐250mg,SUDOSUDOCFR250CFR250,장방형,연두 초록,경질캡슐,없음,ㅇㅜ*ㄹㅣ*ㄷㅡㄹㅅㅔ*ㅍㅡ*ㄹㅏ*ㄷㅣㄴㅅㅜ*ㅎㅘ*ㅁㅜㄹㅋㅐㅂㅅㅠㄹ250mg
199702232,우리들세파클러캡슐250mg,SUDOSUDOCFCCFC,장방형,하양 남색,경질캡슐,없음,ㅇㅜ*ㄹㅣ*ㄷㅡㄹㅅㅔ*ㅍㅏ*ㅋㅡㄹㄹㅓ*ㅋㅐㅂㅅㅠㄹ250mg
199700239,치토바정,DPC,장방형,연두,정제,없음,ㅊㅣ*ㅌㅗ*ㅂㅏ*ㅈㅓㅇ
199702831,맥스타제정,YPSM,장방형,하양,정제,없음,ㅁㅐㄱㅅㅡ*ㅌㅏ*ㅈㅔ*ㅈㅓㅇ
199701644,케이나정,SJK,장방형,초록,정제,없음,ㅋㅔ*ㅇㅣ*ㄴㅏ*ㅈㅓㅇ
199704681,유유쏘롱정50밀리그람,YUYU SLT,원형,노랑,정제,없음,ㅇㅠ*ㅇㅠ*ㅆㅗ*ㄹㅗㅇㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199702844,하원아시클로버200밀리그람정,hw37,원형,파랑,정제,-,ㅎㅏ*ㅇㅝㄴㅇㅏ*ㅅㅣ*ㅋㅡㄹㄹㅗ*ㅂㅓ*200ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁㅈㅓㅇ
199703521,메타진정,M,원형,주황,정제,없음,ㅁㅔ*ㅌㅏ*ㅈㅣㄴㅈㅓㅇ
199703526,에리날정,E,원형,하양,정제,-,ㅇㅔ*ㄹㅣ*ㄴㅏㄹㅈㅓㅇ
199701668,스피락톤정50mg,DWP,원형,하양,정제,-,ㅅㅡ*ㅍㅣ*ㄹㅏㄱㅌㅗㄴㅈㅓㅇ50mg
199702974,지엘아테놀롤정50밀리그램,A cr,원형,하양,정제,없음,ㅈㅣ*ㅇㅔㄹㅇㅏ*ㅌㅔ*ㄴㅗㄹㄹㅗㄹㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701265,마티란정,I∩I 2,원형,하양,정제,없음,ㅁㅏ*ㅌㅣ*ㄹㅏㄴㅈㅓㅇ
199704622,디코데서방정,HN,장방형,하양,정제,-,ㄷㅣ*ㅋㅗ*ㄷㅔ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ
199703531,에프로신정,EC,원형,하양,정제,없음,ㅇㅔ*ㅍㅡ*ㄹㅗ*ㅅㅣㄴㅈㅓㅇ
199703534,비가펜정,F,원형,하양,정제,-,ㅂㅣ*ㄱㅏ*ㅍㅔㄴㅈㅓㅇ
199701083,에이프로젠에토돌락캡슐200밀리그램,SNPEDC,장방형,노랑 자주,경질캡슐,없음,ㅇㅔ*ㅇㅣ*ㅍㅡ*ㄹㅗ*ㅈㅔㄴㅇㅔ*ㅌㅗ*ㄷㅗㄹㄹㅏㄱㅋㅐㅂㅅㅠㄹ200ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701087,에이프로젠아테놀롤정50밀리그램,SNP,원형,하양,정제,-,ㅇㅔ*ㅇㅣ*ㅍㅡ*ㄹㅗ*ㅈㅔㄴㅇㅏ*ㅌㅔ*ㄴㅗㄹㄹㅗㄹㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701366,이나센정,MKIC,장방형,초록,정제,없음,ㅇㅣ*ㄴㅏ*ㅅㅔㄴㅈㅓㅇ
199701413,에라센연질캡슐,MKES,장방형,옅은 갈색,연질캡슐,없음,ㅇㅔ*ㄹㅏ*ㅅㅔㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199702377,티날핀정100밀리그람,T,원형,하양,정제,없음,ㅌㅣ*ㄴㅏㄹㅍㅣㄴㅈㅓㅇ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199702380,하나니트로글리세린0.6밀리그람설하정,HN,원형,하양,정제,-,ㅎㅏ*ㄴㅏ*ㄴㅣ*ㅌㅡ*ㄹㅗ*ㄱㅡㄹㄹㅣ*ㅅㅔ*ㄹㅣㄴ0.6ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁㅅㅓㄹㅎㅏ*ㅈㅓㅇ
199702378,티날핀정250밀리그람,HNTNP,원형,주황,정제,없음,ㅌㅣ*ㄴㅏㄹㅍㅣㄴㅈㅓㅇ250ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199701200,도비안정,SCD DN,장방형,하양,정제,-,ㄷㅗ*ㅂㅣ*ㅇㅏㄴㅈㅓㅇ
199700490,가스텍정,SL T1,원형,하양,정제,없음,ㄱㅏ*ㅅㅡ*ㅌㅔㄱㅈㅓㅇ
199702806,유비라제정,YPB,원형,하양,정제,없음,ㅇㅠ*ㅂㅣ*ㄹㅏ*ㅈㅔ*ㅈㅓㅇ
199701488,로비탈연질캡슐,로비탈,장방형,갈색,연질캡슐,없음,ㄹㅗ*ㅂㅣ*ㅌㅏㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199700041,로이칼연질캡슐,ROC,타원형,하양,연질캡슐,없음,ㄹㅗ*ㅇㅣ*ㅋㅏㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199703563,씨엔정100밀리그램,CIN,원형,주황,정제,없음,ㅆㅣ*ㅇㅔㄴㅈㅓㅇ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199700899,투본캅셀50밀리그람,AJUTBC,장방형,옅은 노랑,경질캡슐,없음,ㅌㅜ*ㅂㅗㄴㅋㅏㅂㅅㅔㄹ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199703562,씨엔정50밀리그램,CN,원형,하양,정제,없음,ㅆㅣ*ㅇㅔㄴㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199700942,동화세파클러캡슐,D-WD-WCFCCFC,장방형,옅은 파랑,경질캡슐,없음,ㄷㅗㅇㅎㅘ*ㅅㅔ*ㅍㅏ*ㅋㅡㄹㄹㅓ*ㅋㅐㅂㅅㅠㄹ
199700763,유한세파클러서방정375밀리그램[수출명:유한유클러서방정375밀리그램],YH,장방형,파랑,정제,없음,ㅇㅠ*ㅎㅏㄴㅅㅔ*ㅍㅏ*ㅋㅡㄹㄹㅓ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ375ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ[ㅅㅜ*ㅊㅜㄹㅁㅕㅇ:ㅇㅠ*ㅎㅏㄴㅇㅠ*ㅋㅡㄹㄹㅓ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ375ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ]
199700738,목시클정625밀리그램,D.W.M,타원형,하양,정제,없음,ㅁㅗㄱㅅㅣ*ㅋㅡㄹㅈㅓㅇ625ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701551,메트파민정,M500,장방형,하양,정제,-,ㅁㅔ*ㅌㅡ*ㅍㅏ*ㅁㅣㄴㅈㅓㅇ
199701469,동구바클로펜정10밀리그람,DB,원형,하양,정제,없음,ㄷㅗㅇㄱㅜ*ㅂㅏ*ㅋㅡㄹㄹㅗ*ㅍㅔㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199701552,겔마그츄어블정,GMG,원형,하양,정제,-,ㄱㅔㄹㅁㅏ*ㄱㅡ*ㅊㅠ*ㅇㅓ*ㅂㅡㄹㅈㅓㅇ
199700693,제일로피드캡슐,Lopid™PD669,장방형,빨강 하양,경질캡슐,없음,ㅈㅔ*ㅇㅣㄹㄹㅗ*ㅍㅣ*ㄷㅡ*ㅋㅐㅂㅅㅠㄹ
199701393,니메겐연질캡슐,MKNG1,타원형,자주,연질캡슐,없음,ㄴㅣ*ㅁㅔ*ㄱㅔㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199701392,포인티캡슐50mg,MKP50,장방형,노랑,경질캡슐,없음,ㅍㅗ*ㅇㅣㄴㅌㅣ*ㅋㅐㅂㅅㅠㄹ50mg
199700555,사미온정30밀리그람,ID,원형,노랑,정제,-,ㅅㅏ*ㅁㅣ*ㅇㅗㄴㅈㅓㅇ30ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199702771,레포틸정,CPK4,장방형,하양,정제,없음,ㄹㅔ*ㅍㅗ*ㅌㅣㄹㅈㅓㅇ
199701234,투렌정,TGN,원형,빨강,정제,없음,ㅌㅜ*ㄹㅔㄴㅈㅓㅇ
199701555,올페드린정25밀리그램,O25,원형,노랑,정제,-,ㅇㅗㄹㅍㅔ*ㄷㅡ*ㄹㅣㄴㅈㅓㅇ25ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199701255,트네신정250밀리그람,BORAM T250,장방형,하양,정제,없음,ㅌㅡ*ㄴㅔ*ㅅㅣㄴㅈㅓㅇ250ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199700749,목시클정187.5밀리그람,Moxicle,원형,연두,정제,없음,ㅁㅗㄱㅅㅣ*ㅋㅡㄹㅈㅓㅇ187.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199702918,아미세타정325밀리그람,KM,원형,하양,정제,-,ㅇㅏ*ㅁㅣ*ㅅㅔ*ㅌㅏ*ㅈㅓㅇ325ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199701895,세파메칠캡슐,MCL500,장방형,빨강,경질캡슐,없음,ㅅㅔ*ㅍㅏ*ㅁㅔ*ㅊㅣㄹㅋㅐㅂㅅㅠㄹ
199701396,알비나정,MKAB,원형,하양,정제,없음,ㅇㅏㄹㅂㅣ*ㄴㅏ*ㅈㅓㅇ
199700756,삐콤씨에프정,YH B-F,타원형,갈색,정제,없음,ㅃㅣ*ㅋㅗㅁㅆㅣ*ㅇㅔ*ㅍㅡ*ㅈㅓㅇ
199700883,아주베셀듀.에프연질캡슐,,타원형,주황,연질캡슐,없음,ㅇㅏ*ㅈㅜ*ㅂㅔ*ㅅㅔㄹㄷㅠ*.ㅇㅔ*ㅍㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199700861,대우에날라프릴정10밀리그램,DW,원형,하양,정제,-,ㄷㅐ*ㅇㅜ*ㅇㅔ*ㄴㅏㄹㄹㅏ*ㅍㅡ*ㄹㅣㄹㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
199703357,코러스이부프로펜정400밀리그람,HKIP,장방형,주황,정제,없음,ㅋㅗ*ㄹㅓ*ㅅㅡ*ㅇㅣ*ㅂㅜ*ㅍㅡ*ㄹㅗ*ㅍㅔㄴㅈㅓㅇ400ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199700548,오메큐캡슐,ID20,장방형,보라,경질캡슐,없음,ㅇㅗ*ㅁㅔ*ㅋㅠ*ㅋㅐㅂㅅㅠㄹ
199701146,소아용루리드현탁정50밀리그람,,원형,하양,정제,-,ㅅㅗ*ㅇㅏ*ㅇㅛㅇㄹㅜ*ㄹㅣ*ㄷㅡ*ㅎㅕㄴㅌㅏㄱㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅏㅁ
199702625,파비스푸마르산케토티펜정,PHARVIS,원형,노랑,정제,없음,ㅍㅏ*ㅂㅣ*ㅅㅡ*ㅍㅜ*ㅁㅏ*ㄹㅡ*ㅅㅏㄴㅋㅔ*ㅌㅗ*ㅌㅣ*ㅍㅔㄴㅈㅓㅇ
199701440,스타톤연질캅셀,STARTON,장방형,옅은 갈색,연질캡슐,없음,ㅅㅡ*ㅌㅏ*ㅌㅗㄴㅇㅕㄴㅈㅣㄹㅋㅏㅂㅅㅔㄹ
199701945,토프린정,YI-39,타원형,노랑,정제,없음,ㅌㅗ*ㅍㅡ*ㄹㅣㄴㅈㅓㅇ
199701910,마이트비연질캡슐,마이트비,장방형,초록,연질캡슐,없음,ㅁㅏ*ㅇㅣ*ㅌㅡ*ㅂㅣ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199702835,지모론정,hw12,장방형,연두,정제,-,ㅈㅣ*ㅁㅗ*ㄹㅗㄴㅈㅓㅇ
199703435,요딘정,JOD,원형,하양,정제,없음,ㅇㅛ*ㄷㅣㄴㅈㅓㅇ
199702618,로페랄연질캡슐,PK-A,장방형,갈색,연질캡슐,없음,ㄹㅗ*ㅍㅔ*ㄹㅏㄹㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
199701431,헤펜캡슐,JYHPN,장방형,빨강 검정,경질캡슐,없음,ㅎㅔ*ㅍㅔㄴㅋㅐㅂㅅㅠㄹ
199701641,파마아목시실린캡슐,AMC500AMC500,장방형,빨강 노랑,정제,없음,ㅍㅏ*ㅁㅏ*ㅇㅏ*ㅁㅗㄱㅅㅣ*ㅅㅣㄹㄹㅣㄴㅋㅐㅂㅅㅠㄹ
199700734,목시클정375밀리그램,대웅,타원형,하양,정제,없음,ㅁㅗㄱㅅㅣ*ㅋㅡㄹㅈㅓㅇ375ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
